recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
125344,Dulcolax,Constipation,"""I have used the Dulcolax pink a few times now, and even though it says it gentle, my tummy cramps so bad! It&#039;s just awful when I have to use a laxative. I drink plenty of water so that isn&#039;t the problem. Hopefully I will find a laxative that truly is gentle.""","February 13, 2016",6,Moderate Side Effects,2
47674,Tapentadol,Pain,"""When everything else stopped working this did the trick. I can live again without being in pain.""","August 27, 2011",2,Mild Side Effects,5
72935,Ethinyl estradiol / norethindrone,Birth Control,"""I&#039;m on Mylans generic version of Generess Fe and so far its been okay. I&#039;ve been on 4 different birth controls in the past year and a half and I was put on this one to try to eliminate a cyst I&#039;ve had since November. While I can say the cyst pain had gone away I have now noticed that I get extremely nauseous on this pill. I&#039;m sure it&#039;s just my body adjusting but I feel terrible. I take the pill at 9 every night so I think I have to make sure that I don&#039;t have an empty stomach when I take it. This pill has also made me break out a bit but hopefully that will go away in the next few months.""","May 31, 2015",2,Mild Side Effects,4
103499,Synthroid,"Hypothyroidism, After Thyroid Removal","""I had my thyroid removed about 2 years ago. I weighed about 190.  I was put on 125 mcg Synthroid right after the surgery.  I lost about 20 pounds without trying at all.  My dosage was increased to 175 mcg.  I then started gaining weight.  My endocrinologist  increased my dosage to 200 mcg.  My weight went up to 224 lbs.  Never weighed so much before.  I&#039;ve been told by a couple of other doctors that the higher doses of Synthroid should cause weight loss, not gain.  I am 72 years old.  In general, I have aches and pains, something wrong every day.  Don&#039;t know if that&#039;s Synthroid related or not.  But I am very uncomfortable with all this weight, just doing everyday things.""","April 12, 2016",41,Mild Side Effects,2
230473,Depo-Provera,Abnormal Uterine Bleeding,"""I&#039;m 18 years old. I never been on any other birth control but the 3 months on Depo-Provera...I bled for 2 months as well as depression. I was PMSing the full 2 months. Caused problems in my relationship because of it. ""","May 30, 2013",101,Moderate Side Effects,1
14041,Beclomethasone,"Asthma, Maintenance","""Initially my breathing improved but within a few weeks the improvement disappeared.  Within a month I was having major side effects including fatigue and headaches.  My kidney function decreased markedly.  It took weeks after stopping Qvar to recover from the experience.""","December 5, 2014",17,Moderate Side Effects,1
151413,Chantix,Smoking Cessation,"""I am currently on my second week of this medication and have noticed a decrease in the urge to smoke. I was a pack and a half a day smoker for 25 years and I am down to a half a pack. This is huge for me. I am totally set on quitting and I believe that this drug is going to kick my habit! Will update when medication is complete.""","July 6, 2016",29,Mild Side Effects,4
59045,Divalproex sodium,Epilepsy,"""I have taken Depakote ER for awhile with Lamictal. I have not had a seizure in 34 months. I do have hair loss and weight gain problem.""","June 16, 2009",12,Mild Side Effects,4
96634,Neurontin,Vulvodynia,"""I stayed on this drug for 5-6 months, but it only helped a little bit.  Was also hard to adjust to, making me very sleepy during the first month.""","January 4, 2011",9,Mild Side Effects,2
9493,Lo Loestrin Fe,Birth Control,"""First three months I spotted almost everyday, then about the fourth month it leveled out...and then I started getting my period twice a month. My mood swings got so bad that I lashed out in rage at my boyfriend for literally nothing. I cry A LOT...and I have weird pains in my breasts in the same spot that never seem to go away. I still have pretty bad cramps when I&#039;m on my period,  so it didn&#039;t help with that. Besides that,  this pill has been reliable and didn&#039;t change my weight,  sex drive,  or give me acne. I didn&#039;t experience nausea or headaches so that was nice. I would recommend any ladies to at least give it a try,  might work for you.""","May 23, 2016",1,Severe Side Effects,4
147321,Alprazolam,Anxiety,"""Very good. A little drowsiness after panic subsides, though I&#039;m not sure if this is due to a physiological response to subsiding high levels of hormones associated with fight/flight response (e.g., cortisol and adrenaline) involved in panic attacks.""","March 20, 2012",14,Mild Side Effects,5
117281,Robaxin-750,Opiate Withdrawal,"""It works really well. I have bad back pains bad and my spasms get really bad. I take them as the doctor told me to and I feel a lot better now. ""","July 16, 2010",180,Mild Side Effects,5
149665,Mirena,Birth Control,"""My Mirena has been nothing but a constant source of frustration for the almost two years I have had it. It is now removed. Most prominently, I have always had severe cramping since inserting it (never before was cramping an issue for me). I never really stopped spotting or ever had regular periods. I developed cervical bruising because of it. Nausea was a daily issue. And most recently, I have attended over 10 doctors appointments including three emergency room visits over the course of the last three months, due to ongoing complications with bacterial infections and ovarian cysts resulting in crippling pain. Never before have I had to deal with any of these issues. ""","May 1, 2012",8,Moderate Side Effects,1
115075,Diazepam,Muscle Spasm,"""I suffer from lower back pain. I had a back fusion in November 2013 about 6 months ago I started having really bad back spasms around the area they did the fusion which was my L-5/S-1.  They had me on Flexeril but did not help they tried the Valium and it works. I do not take it every day only when I have the spasms between that and the Percocet it is the only thing that works.  But I only take them as needed.""","December 19, 2014",105,No Side Effects,5
89510,Celexa,Depression,"""I have been taking Celexa for 4 years.  All of a sudden, it stopped working and I spent 4 days feeling like I didn&#039;t want to live any more.  I had no idea that my body could build up an immunity and it simply would stop working. ""","April 25, 2013",74,Mild Side Effects,4
126893,Thorazine,Light Sedation,"""This will knock you out.""","August 11, 2008",32,Moderate Side Effects,5
145550,Qsymia,Weight Loss,"""I have been on qsymia since 7/20/16 &amp; I have lost 48 lbs!!!! I have had little to no side effects.""","January 1, 2017",69,Extremely Severe Side Effects,5
51340,Azithromycin,Chlamydia Infection,"""I&#039;ve taken one pill of 250mg so far and I&#039;ve had the feeling of throwing up, as well as my boyfriend. I ate a bit before and after and still had that feeling. So far, it&#039;s been working due to no discharge and smell that I usually had. I also don&#039;t have cramps nor burning while urinating.""","April 18, 2015",9,No Side Effects,4
46585,Sulfasalazine,Ulcerative Colitis,"""The only positives I have personally is no side effects and less expensive than other medications for ulcerative colitis. ""","April 28, 2014",10,Mild Side Effects,1
13956,Bydureon,"Diabetes, Type 2","""I found it to be extremely helpful and love the fact I only have to take it once a week.  I am on my 3rd week now.  The needle size is bigger yes but it does not hurt me to stick myself.  It hurts about the same as poking my finger for my blood sugar meter.  I found through the Bydureon website you can get a card to help with the copay.  Its wonderful to know there are manufacturers that are willing to help those who take their medicines.  Also if you use the freestyle meters you can sign up through Abbot to get a free meter and card to save money on the test strips. ""","August 7, 2012",38,No Side Effects,5
