recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
201471,Zoloft,Social Anxiety Disorde,"""From bad to good. 
Wk1, great. Obviously placebo. 
Wk2 was a low week. SO tired all day long. I struggled to concentrate. Work performance was affected. I learned that alcohol brings you right down. DON&#039;T DO IT! Some anxiety
Wk3 Another low week. I felt zombified. Tired all day. I could barely stay awake in meetings. I couldn&#039;t pay attention for more than a minute. Noticed my hands are shaking. Some anxiety.
Wk4 Better but still tired. Small up but still zombified &amp; shaking hands
Wk5 Less tired but still shaky. Mood is lifting. Strange confidence. Loving it!
Wk6 Confidence &amp; mood grows. Little anxious
Wk7 Definitely better. Small wobble due to alcohol.
Wk8 Feeling great. There is hope! 
Avoid too much alcohol &amp; coffee. 2 or 3 per day is ok.""",9-Mar-15,60,No Side Effects,5
69539,Buprenorphine,Chronic Pain,"""Great improvement with the patch.  I have joint pain and deterioration of the spine and my mobility has come back to where I can now do household tasks, go out to events, dining and visiting friends.  Started with 5mcg and gradually increased to 15mcg.  The side effects have been rough to deal with.  First the itching skin and then blistering. Swollen ankles.  Night sweats. Some of this is worse than others.  But how can I get this level of relief with something else?  I will find out about Kenalog spray recommended by another writer here.  Swollen ankles, elevate and ice.  Night sweats, do not sleep on the patch.  I keep hoping my body will adjust to the adhesive and medication after time.  I will keep using Butrans.""",30-Jan-15,42,Extremely Severe Side Effects,5
16793,Copaxone,Multiple Sclerosis,"""I was diagnosed with RRMS in 1993. Tried Avonex,  worst side effects body pain,  pounding headache instantly. Stopped drug after 6 wks.
In 1999 had relapse.  Double vision, numb on left side, slurred speech, dizziness, fatigue, unable to walk without falling, my mind felt odd. Doctor at DUKE university suggested Copaxone 20mg. Started in 1999. Now on 40mg 3 times a week. Had relapse may 2016.
I have itching, welts, injection pain, lumps and permanent indentations.""",5-Feb-17,15,No Side Effects,5
167984,Sacubitril / valsartan,Heart Failure,"""I felt dizzy, light headed,  confused, and my throat felt like it was closing .I can&#039;t tell if it is any good because you are on so many medications when you have stage 3 heart failure. But I do know this the trials should have went forward to look at all evidence these fast tract FDA approvals have killed a lot of people because of serious side affects look at the law commercials you see everyday .""",12-Dec-16,46,Severe Side Effects,5
63325,Epiduo,Acne,"""EPIDUO saved my life!!! Cant believe I didn&#039;t know about this before. I have been using epiduo for about two weeks now my skin cleared the first week. The first few days I used alot and dried my skin. Now I don&#039;t have one spot!!! I recommend this product. I don&#039;t think this product works for everyone sadly but worth the try! I have my confidence back and will use epiduo for as long as it works""",4-Jan-17,6,No Side Effects,5
19800,Pregabalin,Peripheral Neuropathy,"""I am very thankful for this medication, it probably has kept me out of a wheel chair. So far my pain has been reduced greatly.""",25-Oct-09,30,No Side Effects,5
150452,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,"""I was prescribed this after going to get a checkup because I knew something was off, but I had no UTI symptoms.  I have just spent the last 24 hours shaking, with tremendous headache, nauseated, chilled, and with insomnia. I would not recommend this medicine to a sensitive female.  I cried until 2 am, and finally fell asleep.  I have abdomen pain bloating which was not there before, and it feels like a yeast infection is festering.  

I am going to go back to my cranberry, water, and oregano oil methods.  I also read about d-mannose but that looks more preventative.  Probiotic too.""",22-Dec-16,4,Mild Side Effects,1
57923,Acetaminophen / hydrocodone,Back Pain,"""Lortab 10/325 is a very effective medicine for scoliosis.""",27-Sep-11,12,No Side Effects,5
131256,Endocet,Chronic Pain,"""Endocets are the most tolerable of any prescription pain medication.""",8-Mar-14,36,No Side Effects,5
155536,Metronidazole,Bacterial Vaginitis,"""After reading some of the reviews on this medication I was a little afraid so I held on to the medicine for a week until I begin to take it. My experience has been good so far and this is day 5. I&#039;m not a person who can swallow pills so like grandmom use to do, I smash them to crumbles and take with applesauce. My symptoms went away on day 2. """,21-Aug-14,23,Mild Side Effects,5
191695,Lisdexamfetamine,ADHD,"""I am a 17 year old female who was diagnosed with ADD about 9 months ago. I had mainly B and C grades, I was scatter-brained, easily distracted, and extremely messy. Since I started Vyvanse at 30mg, I have bumped up to 40mg and I have no complaints. I have all A and B grades, I can focus on my school work, and get things accomplished in a reasonable amount of time. Only critisicm I have is the fact that is caused me to go from messy to borderline OCD. However, I like cleaning and I see it as a plus side to the medication. As is usual for ADD and ADHD medicines, I experience easy mood swings and sudden out bursts of anger, loss of appetite, and lack of sleep. However, overall I am extremely pleased as a high schooler who was struggling.""",23-Oct-11,9,No Side Effects,1
127851,Phentermine,Weight Loss,"""I started adipex today and took it at 8am this morning...it&#039;s now 10:30 am and I feel hungry and don&#039;t have the energy everyone has talked about...I only took a half of a 37.5 guess I&#039;ll try a whole one tomorrow....""",28-Dec-16,16,Mild Side Effects,5
64195,Sertraline,Panic Disorde,"""Zoloft changed my life completely and I feel &quot;normal&quot; pretty much all of the time. I was too phobic to try it and for 15 yrs I suffered. I wish it didn&#039;t have to happen that way. I started literally on 6.25 mg so afraid I&#039;d get ill. Went up to 12.5 then 25 and so on. I&#039;m now on 150mg and have had zero side effects. If you&#039;re like me and phobic of meds, start on a baby dose. Even when the doc looks at you weird, just do it your way for you. You want the lowest effective dose anyway right? Start small and tell yourself this will help and not hurt you before you take it. Each day it gets easier. Best wishes for a better life.""",1-Mar-17,73,No Side Effects,5
146697,Tamsulosin,Benign Prostatic Hyperplasia,"""I have been taking 14mg Prazosin per day (one/2mg tablet spread out throughout the day taking it 3tabs   3tabs   2tabs of Prazosin and 1 x 5mg Flomax) with a great deal of success with urgency/dribble factor and waking up (rarely). Due to taking my last 2 tablets at bedtime (= 4 mg Prazosin) I usually have a slow urination and within the first hour of taking my one Flomax and 3 Prazosin (=6 mg), I am great for the whole 16 /- hours of the day.""",29-Aug-10,22,Moderate Side Effects,5
134861,Nucynta ER,Pain,"""I have Fibromyalgia and severe neuropathy in both feet with burning pain all the way up to my knees.  My local pain clinic prescribed Nucynta (for short term pain) and it completely took my pain away.  I did get EXTREMELY light headed and a feeling like I was high. Since it isn&#039;t safe for your liver for long term use, they switched me to Nucynta ER 100 mg to start.  It took 2 weeks to fully kick in and after a month, I formed a tolerance to it.  I&#039;ve been on 200 mg&#039;s for about 5 weeks now and I&#039;ve already built a tolerance to it as well.  This prescription has been a God send, but, I can only go up to 250mg twice per day.  What will happen to me if I build a tolerance to that?  I&#039;m very concerned.""",29-Apr-12,63,No Side Effects,5
